loyalty_number,clv,enrollment_tenure_months,card_tier_encoded,salary_encoded,education_encoded,never_flew_flag,gender_Male,marital_status_Married,marital_status_Single,flights_3m,distance_3m,pts_earned_3m,pts_redeemed_3m,active_months_3m,flights_6m,distance_6m,pts_earned_6m,pts_redeemed_6m,active_months_6m,flights_12m,distance_12m,pts_earned_12m,pts_redeemed_12m,active_months_12m,flights_18m,distance_18m,pts_earned_18m,pts_redeemed_18m,active_months_18m,months_since_last_flight,flight_trend,redemption_ratio,seasons_flown,churn_label
366540,7288.88,3,2,90077.0,3,0,0,1,0,16,22080,33120.0,0,1,18,26952,40428.0,0,2,18,26952,40428.0,0,2,18,26952,40428.0,0,2,0.0,14,0.0,2.0,0
119488,4108.26,12,0,73510.0,2,0,0,0,1,4,7684,7684.0,0,2,10,17586,17586.0,0,4,23,31244,31244.0,0,8,23,31244,31244.0,0,8,1.0,-2,0.0,3.0,0
287750,4109.31,70,0,73510.0,2,0,0,0,1,7,8252,8252.0,0,3,14,16401,16401.0,0,5,22,28214,28214.0,0,9,33,44302,44302.0,1213,13,0.0,0,0.027380253713150646,4.0,0
735846,4109.79,70,0,95318.0,3,0,1,1,0,9,13833,13833.0,480,3,13,17665,17665.0,480,4,17,21214,21214.0,1677,6,19,24038,24038.0,1677,8,0.0,5,0.069764539479158,3.0,0
606026,4110.62,35,0,55207.0,3,0,1,0,1,6,11642,11642.0,580,2,8,13766,13766.0,580,3,25,43158,43158.0,580,9,35,54160,54160.0,1084,14,1.0,4,0.02001477104874446,4.0,0
460291,4111.2,33,0,55476.0,3,0,0,0,0,7,13966,13966.0,0,2,10,17771,17771.0,0,4,16,29885,29885.0,0,6,28,52043,52043.0,0,10,0.0,4,0.0,4.0,0
743001,4111.89,13,0,79533.0,3,0,0,1,0,6,3899,3899.0,0,2,9,10357,10357.0,0,4,12,17824,17824.0,393,5,17,21039,21039.0,393,6,0.0,3,0.018679595037786968,4.0,0
869799,4111.89,39,0,79533.0,3,0,0,1,0,13,24018,24018.0,0,3,17,31870,31870.0,0,5,22,35649,35649.0,0,7,24,39355,39355.0,0,8,0.0,9,0.0,4.0,0
520321,4112.84,33,0,237245.0,5,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
279419,4117.37,59,0,73510.0,2,0,0,0,1,7,15541,15541.0,1324,2,16,25820,25820.0,1324,5,46,80709,80709.0,1791,10,57,94933,94933.0,2678,14,0.0,-2,0.028209368712671042,4.0,0
170585,4118.59,58,0,82675.0,3,0,1,0,1,8,7584,7584.0,0,2,9,9244,9244.0,0,3,16,18379,18379.0,405,5,26,36728,36728.0,405,10,0.0,7,0.011027009366151166,4.0,0
188340,4118.59,14,0,82675.0,3,0,1,0,1,7,4796,4796.0,390,2,11,11074,11074.0,390,4,25,27629,27629.0,755,8,31,32846,32846.0,1382,10,0.0,3,0.042075138525238996,4.0,0
670817,4118.59,18,0,82675.0,3,0,1,0,1,8,6865,6865.0,0,3,10,11351,11351.0,0,4,21,32216,32216.0,682,8,31,41772,41772.0,682,12,0.0,6,0.016326726036579527,4.0,0
509513,4121.25,66,0,73510.0,2,0,1,0,1,4,8524,8524.0,0,2,8,14159,14159.0,0,4,29,56948,56948.0,576,10,33,65464,65464.0,576,12,0.0,0,0.00879872907246731,4.0,0
779247,4122.57,69,0,86987.0,3,0,1,1,0,6,8345,8345.0,536,3,9,11881,11881.0,536,5,26,30884,30884.0,536,9,34,42613,42613.0,536,12,0.0,3,0.012578321169596132,4.0,0
111255,4122.96,63,0,70272.0,1,0,1,1,0,8,6476,6476.0,0,2,15,14757,14757.0,0,5,33,40385,40385.0,0,10,38,46586,46586.0,0,14,1.0,1,0.0,4.0,0
763061,4126.61,50,0,56845.0,3,0,1,1,0,3,3438,3438.0,0,1,5,6782,6782.0,0,2,14,26461,26461.0,0,5,16,28415,28415.0,515,6,1.0,1,0.018124230160126695,3.0,1
766335,7482.49,4,2,67756.0,3,0,1,1,0,24,40740,61110.0,0,2,27,42780,64170.0,0,3,27,42780,64170.0,0,3,27,42780,64170.0,0,3,0.0,21,0.0,3.0,0
428919,4139.9,35,0,58209.0,3,0,0,0,0,5,7185,7185.0,0,1,12,20223,20223.0,0,4,20,35376,35376.0,0,8,28,44726,44726.0,0,11,1.0,-2,0.0,4.0,0
139863,4142.56,32,0,67223.0,3,0,1,1,0,3,5925,5925.0,0,1,3,5925,5925.0,0,1,11,21046,21046.0,397,4,19,39634,39634.0,857,7,2.0,3,0.021622849068981178,4.0,0
695755,4144.87,74,0,79088.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
355331,4145.02,59,0,73510.0,2,0,1,0,0,6,7623,7623.0,0,2,9,14943,14943.0,0,4,22,33778,33778.0,1062,8,40,57072,57072.0,1915,14,1.0,3,0.03355410709279506,4.0,0
578837,4152.65,73,0,73510.0,2,0,1,0,1,1,716,716.0,324,1,2,2478,2478.0,324,2,11,11758,11758.0,1028,7,23,32537,32537.0,1028,12,2.0,0,0.03159479976641977,4.0,0
603248,4157.7,28,0,73510.0,2,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
467182,4160.02,54,0,102347.0,3,0,0,1,0,8,14304,14304.0,433,2,11,17680,17680.0,809,4,17,21806,21806.0,809,6,33,51776,51776.0,809,11,0.0,5,0.015625,4.0,0
601407,4165.17,33,0,72809.0,3,0,1,1,0,6,11366,11366.0,0,2,13,23958,23958.0,0,4,18,32968,32968.0,0,5,24,37790,37790.0,0,7,0.0,-1,0.0,3.0,0
700871,4165.25,30,0,74567.0,3,0,0,1,0,0,0,0.0,0,0,2,3275,3275.0,0,2,18,22980,22980.0,0,7,26,33733,33733.0,0,11,3.0,-2,0.0,4.0,0
203809,4165.35,71,0,54160.0,1,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
705589,4165.99,73,0,73510.0,2,0,0,0,1,3,6600,6600.0,0,1,9,16019,16019.0,0,4,22,34731,34731.0,0,8,36,58678,58678.0,0,13,0.0,-3,0.0,4.0,0
354438,4167.09,0,0,73510.0,2,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
746060,4167.09,50,0,73510.0,2,0,1,1,0,4,7856,7856.0,0,1,6,10618,10618.0,0,2,24,42189,42189.0,0,8,33,51358,51358.0,421,12,0.0,2,0.008197359710269091,4.0,0
469718,4167.42,65,0,73544.0,3,0,1,1,0,2,1306,1306.0,0,1,3,3733,3733.0,0,2,17,15383,15383.0,584,6,24,24894,24894.0,584,10,0.0,1,0.023459468144934523,4.0,0
164429,4169.36,69,0,57852.0,3,0,0,0,1,7,13805,13805.0,1331,2,9,16744,16744.0,1331,4,17,24877,24877.0,1897,7,35,51475,51475.0,2221,12,0.0,5,0.043147158814958717,4.0,0
708373,4169.36,15,0,57852.0,3,0,0,0,1,6,5739,5739.0,0,3,12,13353,13353.0,0,5,23,27058,27058.0,0,9,31,37408,37408.0,0,11,0.0,0,0.0,4.0,0
225088,4170.34,33,0,97991.0,3,0,1,1,0,8,13071,13071.0,0,2,10,14159,14159.0,0,3,25,39556,39556.0,0,7,26,41039,41039.0,0,8,1.0,6,0.0,4.0,0
100214,4170.57,34,0,63253.0,3,0,1,1,0,2,4166,4166.0,0,1,3,5729,5729.0,0,2,11,20303,20303.0,402,5,13,23915,23915.0,861,6,0.0,1,0.03600250888563663,4.0,0
459999,4170.69,9,0,53465.0,3,0,1,0,1,10,10326,10326.0,694,3,10,10326,10326.0,694,3,16,21264,21264.0,694,5,16,21264,21264.0,694,5,0.0,10,0.03263732129420617,3.0,0
553936,4170.69,42,0,53465.0,3,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
268128,4177.88,65,0,47663.0,1,0,0,1,0,8,17628,17628.0,0,2,15,30187,30187.0,0,5,19,33188,33188.0,0,8,34,52758,52758.0,992,13,1.0,1,0.018802835588915424,4.0,0
930584,4185.76,35,0,73510.0,2,0,1,0,1,10,9773,9773.0,0,3,18,19464,19464.0,0,6,29,31407,31407.0,0,10,35,41563,41563.0,468,13,0.0,2,0.01126001491711378,4.0,0
327796,4191.06,12,0,73510.0,2,0,1,0,1,4,8166,8166.0,380,2,5,9845,9845.0,380,3,11,23475,23475.0,380,5,11,23475,23475.0,380,5,0.0,3,0.016187433439829604,4.0,0
947467,4196.43,40,0,49937.0,3,0,0,1,0,6,5649,5649.0,357,2,9,11002,11002.0,1301,4,18,27316,27316.0,1301,7,26,37910,37910.0,1301,10,1.0,3,0.03431812186758111,3.0,0
743510,4196.65,25,0,73510.0,2,0,1,0,1,3,4236,4236.0,0,1,7,12096,12096.0,417,3,11,17530,17530.0,417,5,15,24018,24018.0,417,6,0.0,-1,0.017361978516112916,4.0,0
580324,4198.03,60,0,61113.0,3,0,1,1,0,2,2398,2398.0,0,1,4,3496,3496.0,0,2,8,11106,11106.0,0,4,14,23711,23711.0,1089,7,1.0,0,0.04592805027202564,4.0,0
845613,4198.03,0,0,54297.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
645919,7484.31,3,2,66297.0,3,0,0,0,0,22,21710,32565.0,0,3,26,27968,41952.0,0,5,26,27968,41952.0,0,5,26,27968,41952.0,0,5,0.0,18,0.0,3.0,0
423324,4200.37,6,0,69599.0,3,0,1,0,0,2,1274,1274.0,0,1,7,5696,5696.0,0,3,7,5696,5696.0,0,3,7,5696,5696.0,0,3,2.0,-3,0.0,2.0,0
101945,4202.66,55,0,86098.0,3,0,1,1,0,6,13764,13764.0,678,2,9,18309,18309.0,678,4,16,32260,32260.0,678,7,28,52750,52750.0,678,11,0.0,3,0.01285308056872038,4.0,0
713636,4212.8,46,0,48109.0,5,0,1,1,0,1,2293,2293.0,0,1,5,10231,10231.0,0,3,19,28621,28621.0,0,8,26,39295,39295.0,0,11,1.0,-3,0.0,4.0,0
302509,4213.92,15,0,74238.0,5,0,1,1,0,5,7815,7815.0,0,1,6,8730,8730.0,0,2,17,28012,28012.0,0,6,17,28012,28012.0,0,6,0.0,4,0.0,3.0,0
789421,4217.86,19,0,73510.0,2,0,0,0,1,6,13032,13032.0,0,2,9,15871,15871.0,0,4,20,31431,31431.0,0,8,24,36009,36009.0,0,11,1.0,3,0.0,4.0,0
914255,4217.86,31,0,73510.0,2,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
675879,8000.55,4,2,78617.0,3,0,1,1,0,36,63132,94698.0,0,2,39,68856,103284.0,541,3,39,68856,103284.0,541,3,39,68856,103284.0,541,3,0.0,33,0.0052379845861895355,2.0,0
404426,4223.27,45,0,99696.0,5,0,0,1,0,1,773,773.0,943,1,5,7049,7049.0,943,3,11,20687,20687.0,1445,5,15,25710,25710.0,1445,7,1.0,-3,0.056203811746402176,4.0,0
260106,4228.25,60,0,88876.0,3,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,6,10579,10579.0,0,2,15.0,0,0.0,2.0,1
827194,8255.76,3,2,71450.0,3,0,0,1,0,12,13944,20916.0,736,1,12,13944,20916.0,736,1,12,13944,20916.0,736,1,12,13944,20916.0,736,1,1.0,12,0.03518837253777013,1.0,0
438023,4228.73,65,0,73510.0,2,0,1,1,0,3,3634,3634.0,0,2,6,5140,5140.0,0,3,7,6246,6246.0,0,4,17,21518,21518.0,0,7,0.0,0,0.0,4.0,0
397518,4235.18,5,0,76056.0,3,0,1,1,0,4,9238,9238.0,0,2,10,23383,23383.0,0,4,10,23383,23383.0,0,4,10,23383,23383.0,0,4,0.0,-2,0.0,3.0,0
645742,4235.18,46,0,76056.0,3,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
872932,4236.3,39,0,72685.0,1,0,1,1,0,7,8465,8465.0,0,2,11,15261,15261.0,0,4,21,29057,29057.0,448,8,27,38468,38468.0,448,11,0.0,3,0.011646043464697931,4.0,0
407945,4236.47,66,0,75108.0,3,0,0,1,0,4,2278,2278.0,517,2,10,14305,14305.0,517,4,24,42887,42887.0,517,9,34,61323,61323.0,1053,14,0.0,-2,0.017171371263636808,4.0,0
211714,4236.84,36,0,103572.0,5,0,0,1,0,6,8426,8426.0,0,3,10,12259,12259.0,0,5,24,30153,30153.0,928,10,37,49204,49204.0,1352,15,0.0,2,0.027477440858466793,4.0,0
410982,4237.37,16,0,132353.0,4,0,1,1,0,0,0,0.0,0,0,7,13365,13365.0,580,3,22,34492,34492.0,1387,8,30,45776,45776.0,1387,10,3.0,-7,0.03029972037749039,4.0,0
905213,4237.37,32,0,132353.0,4,0,0,1,0,7,13968,13968.0,460,3,10,17746,17746.0,460,6,21,37934,37934.0,1210,9,25,41042,41042.0,1694,10,0.0,4,0.04127479167681887,4.0,0
147898,4241.64,70,0,59849.0,1,0,0,0,0,6,10212,10212.0,0,2,9,14163,14163.0,0,3,19,33230,33230.0,938,6,29,45819,45819.0,1443,10,0.0,3,0.0314934852353827,4.0,0
530105,4242.69,7,0,73510.0,2,0,1,0,1,11,20644,20644.0,576,3,14,25342,25342.0,1222,5,15,26318,26318.0,1222,6,15,26318,26318.0,1222,6,0.0,8,0.0464320997036249,3.0,1
610946,4244.47,18,0,56947.0,3,0,0,1,0,6,11121,11121.0,0,2,12,18275,18275.0,433,5,21,28722,28722.0,433,9,32,43376,43376.0,1852,14,0.0,0,0.042696421984507564,4.0,0
383108,4247.68,72,0,64497.0,3,0,0,1,0,8,11473,11473.0,0,3,13,17414,17414.0,0,5,26,30203,30203.0,0,9,28,33967,33967.0,0,10,0.0,3,0.0,4.0,0
836343,4247.68,14,0,64497.0,3,0,0,1,0,2,2636,2636.0,0,1,5,5886,5886.0,0,3,22,23697,23697.0,559,7,27,32022,32022.0,559,8,1.0,-1,0.017456748485416278,4.0,0
110262,9427.68,4,2,52267.0,3,0,1,1,0,21,37964,56946.0,808,3,22,38622,57933.0,808,4,22,38622,57933.0,808,4,22,38622,57933.0,808,4,0.0,20,0.013947145840885161,3.0,0
585357,4250.28,20,0,73510.0,2,0,1,0,1,7,14010,14010.0,459,3,13,25688,25688.0,1159,6,26,41049,41049.0,1159,12,38,62003,62003.0,1509,17,0.0,1,0.02433753205490057,4.0,0
784804,4250.28,34,0,73510.0,2,0,0,0,1,3,4026,4026.0,0,1,6,7512,7512.0,0,2,10,14176,14176.0,0,5,13,18406,18406.0,0,6,1.0,0,0.0,3.0,0
719633,4250.78,18,0,52109.0,3,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
715764,4253.28,22,0,73510.0,2,0,1,0,1,4,3927,3927.0,580,2,5,6286,6286.0,580,3,13,20439,20439.0,2026,6,20,31157,31157.0,2026,9,0.0,3,0.06502551593542383,4.0,0
753473,4254.62,59,0,70996.0,5,0,0,0,1,5,7475,7475.0,0,1,15,22032,22032.0,0,4,30,35529,35529.0,0,8,39,52785,52785.0,0,12,0.0,-5,0.0,4.0,0
980856,4254.62,40,0,70996.0,5,0,1,0,1,5,9220,9220.0,0,2,6,10689,10689.0,0,3,19,37408,37408.0,0,7,30,57198,57198.0,0,11,0.0,4,0.0,4.0,0
271660,4270.03,38,0,73510.0,2,0,1,1,0,3,5675,5675.0,0,2,4,7701,7701.0,0,3,6,10153,10153.0,0,4,15,22981,22981.0,0,9,1.0,2,0.0,4.0,0
342980,19480.5,4,2,69086.0,3,0,0,0,1,9,15694,23541.0,0,3,10,17912,26868.0,0,4,10,17912,26868.0,0,4,10,17912,26868.0,0,4,0.0,8,0.0,2.0,0
830547,4271.2,1,0,51111.0,3,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
264936,4272.81,58,0,73510.0,2,0,0,0,1,4,5228,5228.0,0,2,6,8412,8412.0,539,4,18,23178,23178.0,539,8,27,34633,34633.0,539,11,1.0,2,0.015563191176045968,4.0,0
436498,4272.81,55,0,73510.0,2,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
976513,4273.59,46,0,92067.0,3,0,0,1,0,8,16554,16554.0,776,3,9,17203,17203.0,776,4,19,30301,30301.0,776,7,31,46456,46456.0,1468,12,0.0,7,0.03159979335285001,4.0,0
828776,4274.62,13,0,60899.0,3,0,1,1,0,7,5171,5171.0,0,3,10,7220,7220.0,0,4,20,22677,22677.0,0,7,23,24498,24498.0,0,8,0.0,4,0.0,4.0,0
240362,4276.36,44,0,58756.0,3,0,1,1,0,2,4610,4610.0,474,2,7,11579,11579.0,1006,5,17,30240,30240.0,1006,9,19,33403,33403.0,1006,11,0.0,-3,0.03011705535430949,4.0,0
137845,4277.27,60,0,88445.0,3,0,0,1,0,4,5024,5024.0,0,2,8,9750,9750.0,546,5,23,34296,34296.0,546,11,34,53763,53763.0,546,16,1.0,0,0.010155683276602868,4.0,0
430569,4277.56,20,0,87462.0,3,0,1,1,0,10,13872,13872.0,0,3,17,26556,26556.0,0,5,30,40094,40094.0,0,8,42,64055,64055.0,1026,13,0.0,3,0.016017484973850596,4.0,0
317001,4282.95,0,0,61809.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
625870,4282.95,58,0,61809.0,3,0,0,1,0,7,13501,13501.0,0,3,9,16426,16426.0,0,5,19,33465,33465.0,0,8,29,48623,48623.0,0,13,0.0,5,0.0,4.0,0
660554,4282.95,8,0,61809.0,3,0,0,1,0,2,4220,4220.0,0,2,2,4220,4220.0,0,2,8,14521,14521.0,723,4,8,14521,14521.0,723,4,1.0,2,0.04978995936918945,3.0,0
917630,4282.95,18,0,61809.0,3,0,0,1,0,5,7580,7580.0,0,2,9,15348,15348.0,0,4,17,29147,29147.0,0,6,26,43682,43682.0,0,9,1.0,1,0.0,4.0,0
670686,4291.06,1,0,73510.0,2,0,0,0,1,0,0,0.0,0,0,3,4149,4149.0,0,1,8,12265,12265.0,0,3,19,28358,28358.0,0,8,3.0,-3,0.0,4.0,0
717660,4293.01,39,0,73510.0,2,0,1,0,1,4,3913,3913.0,0,2,8,7001,7001.0,0,3,13,14368,14368.0,0,5,17,19666,19666.0,0,8,0.0,0,0.0,3.0,0
450621,4296.6,39,0,77083.0,3,0,0,1,0,0,0,0.0,0,0,7,5598,5598.0,0,3,12,11236,11236.0,0,5,18,19463,19463.0,407,9,3.0,-7,0.020911473051430922,4.0,0
939562,4297.02,18,0,95467.0,3,0,0,1,0,11,20328,20328.0,0,3,17,26484,26484.0,0,5,25,40392,40392.0,0,8,43,60007,60007.0,400,13,0.0,5,0.006665888979619045,4.0,0
135250,4298.66,58,0,88089.0,3,0,1,1,0,6,5900,5900.0,0,2,6,5900,5900.0,0,2,19,26064,26064.0,0,6,24,31639,31639.0,364,8,0.0,6,0.01150478839407061,4.0,0
714555,4299.84,58,0,64387.0,3,0,1,0,0,6,8790,8790.0,0,2,8,11730,11730.0,0,3,18,23968,23968.0,0,8,34,51973,51973.0,638,13,0.0,4,0.012275604640871221,4.0,0
947868,4300.9,73,0,96733.0,3,0,1,1,0,1,1926,1926.0,0,1,3,5306,5306.0,0,2,14,24068,24068.0,0,5,27,50015,50015.0,441,9,0.0,-1,0.008817354793561931,4.0,0
573661,4303.64,0,0,86098.0,3,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
228580,4305.79,73,0,54643.0,3,0,1,0,1,4,4910,4910.0,501,2,6,6996,6996.0,501,3,17,18950,18950.0,2010,8,21,24351,24351.0,2307,10,1.0,2,0.09473943575212516,4.0,0
557500,4305.81,31,0,49606.0,3,0,0,1,0,1,1754,1754.0,1096,1,6,9134,9134.0,1096,2,24,32821,32821.0,1424,7,27,35727,35727.0,1424,9,2.0,-4,0.03985781061941949,4.0,0
238233,4307.42,14,0,85577.0,3,0,1,1,0,0,0,0.0,0,0,1,641,641.0,0,1,10,13084,13084.0,0,5,15,18567,18567.0,0,7,4.0,-1,0.0,4.0,0
979309,4312.77,63,0,63654.0,3,0,1,0,1,3,2451,2451.0,0,1,4,2960,2960.0,479,2,13,23157,23157.0,479,4,29,45819,45819.0,818,9,0.0,2,0.017852855802178137,4.0,0
342483,23706.11,3,2,73510.0,2,0,1,0,1,0,0,0.0,0,0,4,4127,6190.5,0,2,4,4127,6190.5,0,2,4,4127,6190.5,0,2,3.0,-4,0.0,2.0,0
833569,4314.07,9,0,73510.0,2,0,0,0,1,8,18074,18074.0,0,2,9,19806,19806.0,458,3,14,25000,25000.0,458,5,14,25000,25000.0,458,5,0.0,7,0.01832,3.0,0
120046,4314.17,11,0,56411.0,3,0,0,1,0,3,3099,3099.0,0,2,6,6806,6806.0,0,4,12,14622,14622.0,0,6,12,14622,14622.0,0,6,1.0,0,0.0,3.0,0
816881,4314.17,0,0,56411.0,3,0,1,1,0,6,4326,4326.0,0,2,9,7098,7098.0,0,3,16,14714,14714.0,0,7,30,31048,31048.0,452,12,0.0,3,0.014558103581551147,4.0,0
717700,4315.79,33,0,62093.0,3,0,0,1,0,12,15000,15000.0,446,3,18,20910,20910.0,784,6,28,30254,30254.0,784,8,42,52083,52083.0,784,14,0.0,6,0.015052896338536566,4.0,0
384146,2790.23,2,1,48890.0,1,0,0,1,0,4,6336,9504.0,0,1,4,6336,9504.0,0,1,4,6336,9504.0,0,1,4,6336,9504.0,0,1,0.0,4,0.0,1.0,0
245465,4319.15,34,0,69818.0,5,0,1,1,0,6,8858,8858.0,0,2,8,12026,12026.0,0,3,17,23943,23943.0,620,7,29,38295,38295.0,987,11,0.0,4,0.025773599686643164,4.0,0
510372,4322.24,0,0,73510.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
709920,4327.1,65,0,82427.0,3,0,0,1,0,1,903,903.0,0,1,5,4623,4623.0,0,2,17,15926,15926.0,506,6,25,26367,26367.0,506,10,1.0,-3,0.019190654985398414,4.0,0
156031,4328.37,42,0,84981.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
143784,4330.39,65,0,76159.0,3,0,0,1,0,3,6202,6202.0,0,2,7,10062,10062.0,0,4,22,34614,34614.0,0,8,33,48711,48711.0,1172,13,0.0,-1,0.02406027386011373,4.0,0
602176,4330.39,22,0,76159.0,3,0,0,1,0,3,2595,2595.0,555,1,8,12398,12398.0,555,3,19,32218,32218.0,1091,7,22,38288,38288.0,1091,9,1.0,-2,0.02849456748850815,4.0,1
870998,4330.39,26,0,76159.0,3,0,1,1,0,3,3384,3384.0,0,1,9,13529,13529.0,778,4,24,37077,37077.0,1331,9,33,50121,50121.0,1331,13,1.0,-3,0.026555735121007163,4.0,0
958224,4330.39,30,0,76159.0,3,0,0,1,0,5,9313,9313.0,0,2,9,15683,15683.0,0,4,25,43081,43081.0,0,8,34,55168,55168.0,434,12,1.0,1,0.007866879350348029,4.0,0
837628,4330.77,44,0,60928.0,3,0,1,1,0,8,14953,14953.0,0,3,12,21747,21747.0,0,5,25,40790,40790.0,644,9,27,42534,42534.0,644,10,0.0,4,0.01514082851365966,4.0,0
395460,4330.8,54,0,73510.0,2,0,1,0,1,0,0,0.0,0,0,3,7176,7176.0,0,1,20,33488,33488.0,1075,7,29,51774,51774.0,1075,10,3.0,-3,0.020763317495267896,4.0,0
136547,4331.46,69,0,92131.0,3,0,0,1,0,9,15378,15378.0,0,3,12,18006,18006.0,0,4,14,19232,19232.0,0,5,24,29159,29159.0,0,8,0.0,6,0.0,3.0,0
780631,4331.46,0,0,92131.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
166712,4334.06,46,0,114551.0,4,0,1,0,1,6,11900,11900.0,0,2,11,22660,22660.0,0,4,16,27564,27564.0,0,6,33,53800,53800.0,0,12,0.0,1,0.0,4.0,0
217695,4334.06,57,0,114551.0,4,0,1,0,1,6,13252,13252.0,1152,2,11,19798,19798.0,1152,4,26,46833,46833.0,1152,8,35,60773,60773.0,1595,11,0.0,1,0.026245207575732645,4.0,0
263707,4334.06,49,0,114551.0,4,0,0,0,1,4,4677,4677.0,0,2,6,8123,8123.0,0,3,8,11340,11340.0,0,5,9,11981,11981.0,484,6,0.0,2,0.04039729571822052,4.0,0
638368,4334.06,55,0,114551.0,4,0,1,0,1,4,6507,6507.0,0,2,5,7888,7888.0,0,3,14,17816,17816.0,0,8,23,32990,32990.0,0,10,0.0,3,0.0,4.0,0
695529,4334.06,66,0,114551.0,4,0,1,0,1,4,6632,6632.0,0,1,9,14849,14849.0,0,3,21,26056,26056.0,0,6,30,39851,39851.0,697,11,2.0,-1,0.017490150811773856,4.0,0
871203,4334.06,6,0,114551.0,4,0,1,0,1,8,9577,9577.0,373,3,11,12312,12312.0,373,5,11,12312,12312.0,373,5,11,12312,12312.0,373,5,0.0,5,0.030295646523716697,3.0,0
915571,4334.06,35,0,114551.0,4,0,1,0,1,7,14264,14264.0,0,2,11,20099,20099.0,0,4,12,21920,21920.0,0,5,14,25902,25902.0,0,6,1.0,3,0.0,3.0,0
642109,4335.35,52,0,94908.0,3,0,1,1,0,7,13140,13140.0,0,3,9,15538,15538.0,0,4,18,29558,29558.0,492,7,31,44011,44011.0,492,12,0.0,5,0.011179023425961691,4.0,0
833701,4340.86,52,0,73510.0,2,0,1,0,1,0,0,0.0,0,0,1,1097,1097.0,0,1,15,19596,19596.0,388,6,29,42178,42178.0,1076,11,3.0,-1,0.025510929868651906,4.0,0
275442,4349.31,29,0,87262.0,3,0,1,1,0,4,6920,6920.0,575,1,6,9171,9171.0,575,3,18,29385,29385.0,575,7,24,37098,37098.0,575,10,0.0,2,0.015499487843010406,4.0,0
374345,4349.31,32,0,87262.0,3,0,0,1,0,2,2337,2337.0,515,2,7,7044,7044.0,515,4,23,31426,31426.0,1876,9,35,51974,51974.0,1876,13,1.0,-3,0.036094970562204176,4.0,0
384825,4349.31,70,0,87262.0,3,0,0,1,0,5,7038,7038.0,0,2,8,13677,13677.0,454,3,22,37415,37415.0,454,9,32,52928,52928.0,913,13,1.0,2,0.01724984885126965,4.0,0
559233,4349.31,0,0,87262.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
564650,4349.31,58,0,87262.0,3,0,1,1,0,1,2019,2019.0,0,1,3,6147,6147.0,0,2,12,17100,17100.0,985,6,26,42793,42793.0,1382,10,1.0,-1,0.03229500151894001,4.0,0
277649,4358.76,70,0,94838.0,3,0,1,0,0,6,11848,11848.0,0,2,9,13423,13423.0,0,3,22,24440,24440.0,509,9,30,35900,35900.0,1294,12,0.0,3,0.03604456824512535,4.0,0
